Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,2-Entity RANSAC for robust visual localization in changing environment,,Yanmei Jiao;Yue Wang;Bo Fu;Xiaqing Ding;Qimeng Tan;Lei Chen;Rong Xiong;Yanmei Jiao;Yue Wang;Bo Fu;Xiaqing Ding;Qimeng Tan;Lei Chen;Rong Xiong;,Zhejiang University;Beijing Institute of Spacecraft System Engineering;,China;,Poster,https://ieeexplore.ieee.org/document/8967671/,,,
2,2D Contour Following with an Unmanned Aerial Manipulator: Towards Tactile-Based Aerial Navigation,,Salua Hamaza;Ioannis Georgilas;Thomas Richardson;Salua Hamaza;Ioannis Georgilas;Thomas Richardson;,University of Bristol;University of Bath;,United Kingdom;,Poster,https://ieeexplore.ieee.org/document/8968591/,,,
3,3-DOF Gravity Compensation Mechanism for Robot Waists with the Variations of Center of Mass,,Seong-Ho Yun;Jiwon Seo;Junsuk Yoon;Hansol Song;Yun-Soo Kim;Yong-Jae Kim;Seong-Ho Yun;Jiwon Seo;Junsuk Yoon;Hansol Song;Yun-Soo Kim;Yong-Jae Kim;,University of Technology and Education;,South Korea;,Poster,https://ieeexplore.ieee.org/document/8968046/,,,
4,3D LiDAR and Stereo Fusion using Stereo Matching Network with Conditional Cost Volume Normalization,,Tsun-Hsuan Wang;Hou-Ning Hu;Chieh Hubert Lin;Yi-Hsuan Tsai;Wei-Chen Chiu;Min Sun;Tsun-Hsuan Wang;Hou-Ning Hu;Chieh Hubert Lin;Yi-Hsuan Tsai;Wei-Chen Chiu;Min Sun;,,,Poster,https://ieeexplore.ieee.org/document/8968170/,,,
5,3D Micromanipulation of Particle Swarm Using a Hexapole Magnetic Tweezer,,Xiao Zhang;Louis William Rogowski;Min Jun Kim;Xiao Zhang;Louis William Rogowski;Min Jun Kim;,,,Poster,https://ieeexplore.ieee.org/document/8968300/,,,
6,3D Move to See: Multi-perspective visual servoing towards the next best view within unstructured and occluded environments,,Chris Lehnert;Dorian Tsai;Anders Eriksson;Chris McCool;Chris Lehnert;Dorian Tsai;Anders Eriksson;Chris McCool;,Queensland University of Technology;University of Bonn;,Australia;Germany;,Poster,https://ieeexplore.ieee.org/document/8967918/,,,
7,3D Point Cloud Data Acquisition Using a Synchronized In-Air Imaging Sonar Sensor Network,,Robin Kerstens;Dennis Laurijssen;Girmi Schouten;Jan Steckel;Robin Kerstens;Dennis Laurijssen;Girmi Schouten;Jan Steckel;,University of Antwerp;,Belgium;,Poster,https://ieeexplore.ieee.org/document/8968469/,,,
8,3D Printed Single Incision Laparoscopic Manipulator System Adapted to the Required Forces in Laparoscopic Surgery,,Sandra V. Brecht;Matthias Stock;Jens-Uwe Stolzenburg;Tim C. Lueth;Sandra V. Brecht;Matthias Stock;Jens-Uwe Stolzenburg;Tim C. Lueth;,Technical University of Munich;University of Leipzig;,Germany;,Poster,https://ieeexplore.ieee.org/document/8967729/,,,
9,3D Reconstruction by Single Camera Omnidirectional Multi-Stereo System,,Shuya Chen;Zhiyu Xiang;Nan Zoul;Yiman Chen;Chengyu Qiao;Shuya Chen;Zhiyu Xiang;Nan Zoul;Yiman Chen;Chengyu Qiao;,Zhejiang University;,China;,Poster,https://ieeexplore.ieee.org/document/8967734/,,,
10,6-Axis Hybrid Sensing and Estimation of Tip Forces/Torques on a Hyper-Redundant Robotic Surgical Instrument,,Nural Yilmaz;Merve Bazman;Alaa Alassi;Berke Gur;Ugur Tumerdem;Nural Yilmaz;Merve Bazman;Alaa Alassi;Berke Gur;Ugur Tumerdem;,Marmara University;Bahcesehir University;,Türkiye;,Poster,https://ieeexplore.ieee.org/document/8967835/,,,
11,A 3D Static Modeling Method and Experimental Verification of Continuum Robots Based on Pseudo-Rigid Body Theory,,Shaoping Huang;Deshan Meng;Xueqian Wang;Bin Liang;Weining Lu;Shaoping Huang;Deshan Meng;Xueqian Wang;Bin Liang;Weining Lu;,Tsinghua University;,China;,Poster,https://ieeexplore.ieee.org/document/8968526/,,,
12,A behavior driven approach for sampling rare event situations for autonomous vehicles,,Atrisha Sarkar;Krzysztof Czamecki;Atrisha Sarkar;Krzysztof Czamecki;,University of Waterloo;,Canada;,Poster,https://ieeexplore.ieee.org/document/8967715/,,,
13,A Behavior Tree Cognitive Assistant System for Emergency Medical Services,,Sile Shu;Sarah Preum;Haydon M. Pitchford;Ronald D. Williams;John Stankovic;Homa Alemzadeh;Sile Shu;Sarah Preum;Haydon M. Pitchford;Ronald D. Williams;John Stankovic;Homa Alemzadeh;,University of Virginia;,United States;,Poster,https://ieeexplore.ieee.org/document/8968233/,,,
14,A Benchmark for Visual-Inertial Odometry Systems Employing Onboard Illumination,,Mike Kasper;Steve McGuire;Christoffer Heckman;Mike Kasper;Steve McGuire;Christoffer Heckman;,University of Colorado;,United States;,Poster,https://ieeexplore.ieee.org/document/8968554/,,,
15,A Bi-directional Multiple Timescales LSTM Model for Grounding of Actions and Verbs,,Alexandre Antunes;Alban Laflaquiere;Tetsuya Ogata;Angelo Cangelosi;Alexandre Antunes;Alban Laflaquiere;Tetsuya Ogata;Angelo Cangelosi;,University of Plymouth;SoftBank Robotics Europe;Waseda University;,United Kingdom;France;Japan;,Poster,https://ieeexplore.ieee.org/document/8967799/,,,
16,A Compact Laser-Steering End-Effector for Transoral Robotic Surgery,,Simon A. Bothner;Peter A. York;Phillip C. Song;Robert J. Wood;Simon A. Bothner;Peter A. York;Phillip C. Song;Robert J. Wood;,Ecole Polytechnique Federale de Lausanne;Harvard University;Massachusetts Eye and Ear;,Switzerland;United States;,Poster,https://ieeexplore.ieee.org/document/8968255/,,,
17,A Comparative Analysis on the use of Autoencoders for Robot Security Anomaly Detection,,Matteo Olivato;Omar Cotugno;Lorenzo Brigato;Domenico Bloisi;Alessandro Farinelli;Luca Iocchi;Matteo Olivato;Omar Cotugno;Lorenzo Brigato;Domenico Bloisi;Alessandro Farinelli;Luca Iocchi;,University of Brescia;University of Basilicata;University of Verona;Sapienza University of Rome;,Italy;,Poster,https://ieeexplore.ieee.org/document/8968105/,,,
18,A Comparison of Action Spaces for Learning Manipulation Tasks,,Patrick Varin;Lev Grossman;Scott Kuindersma;Patrick Varin;Lev Grossman;Scott Kuindersma;,Harvard University;,United States;,Poster,https://ieeexplore.ieee.org/document/8967946/,,,
19,A Comparison of Visual Servoing from Features Velocity and Acceleration Interaction Models,,Franco Fusco;Olivier Kermorgant;Philippe Martinet;Franco Fusco;Olivier Kermorgant;Philippe Martinet;,Centrale Nantes;,France;,Poster,https://ieeexplore.ieee.org/document/8967710/,,,
20,A Convex-Combinatorial Model for Planar Caging,,Bernardo Aceituno-Cabezas;Hongkai Dai;Alberto Rodriguez;Bernardo Aceituno-Cabezas;Hongkai Dai;Alberto Rodriguez;,Massachusetts Institute of Technology;Toyota Research Institute;,United States;,Poster,https://ieeexplore.ieee.org/document/8968179/,,,
21,A Convolutional Network for Joint Deraining and Dehazing from A Single Image for Autonomous Driving in Rain,,Hao Sun;Marcelo H. Ang;Daniela Rus;Hao Sun;Marcelo H. Ang;Daniela Rus;,Singapore-MIT Alliance for Research and Technology;National University of Singapore;Massachusetts Institute of Technology;,Singapore;United States;,Poster,https://ieeexplore.ieee.org/document/8967644/,,,
