Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,“What’s This?” - Learning to Segment Unknown Objects from Manipulation Sequences,,Wout Boerdijk;Martin Sundermeyer;Maximilian Durner;Rudolph Triebel;Wout Boerdijk;Martin Sundermeyer;Maximilian Durner;Rudolph Triebel;,German Aerospace Center (DLR);Technical University of Munich;,Germany;,Poster,https://ieeexplore.ieee.org/document/9560806/,,,
2,0-MMS: Zero-Shot Multi-Motion Segmentation With A Monocular Event Camera,,Chethan M. Parameshwara;Nitin J. Sanket;Chahat Deep Singh;Cornelia Fermüller;Yiannis Aloimonos;Chethan M. Parameshwara;Nitin J. Sanket;Chahat Deep Singh;Cornelia Fermüller;Yiannis Aloimonos;,University of Maryland;,United States;,Poster,https://ieeexplore.ieee.org/document/9561755/,,,
3,3D biped locomotion control including seamless transition between walking and running via 3D ZMP manipulation,,Tomomichi Sugihara;Kenta Imanishi;Takanobu Yamamoto;Stéphane Caron;Tomomichi Sugihara;Kenta Imanishi;Takanobu Yamamoto;Stéphane Caron;,Osaka University;CNRS-UM LIRMM;,Japan;France;,Poster,https://ieeexplore.ieee.org/document/9561503/,,,
4,3D Collision-Force-Map for Safe Human-Robot Collaboration,,Petr Svarny;Jakub Rozlivek;Lukas Rustler;Matej Hoffmann;Petr Svarny;Jakub Rozlivek;Lukas Rustler;Matej Hoffmann;,Czech Technical University;,Czech Republic;,Poster,https://ieeexplore.ieee.org/document/9561845/,,,
5,3D Motion Capture of an Unmodified Drone with Single-chip Millimeter Wave Radar,,Peijun Zhao;Chris Xiaoxuan Lu;Bing Wang;Niki Trigoni;Andrew Markham;Peijun Zhao;Chris Xiaoxuan Lu;Bing Wang;Niki Trigoni;Andrew Markham;,University of Oxford;University of Edinburgh;,United Kingdom;,Poster,https://ieeexplore.ieee.org/document/9561738/,,,
6,3D Multi-Object Tracking using Random Finite Set-based Multiple Measurement Models Filtering (RFS-M3) for Autonomous Vehicles,,Su Pang;Daniel Morris;Hayder Radha;Su Pang;Daniel Morris;Hayder Radha;,Michigan State University;,United States;,Poster,https://ieeexplore.ieee.org/document/9561852/,,,
7,3D Periodic Magnetic Servoing System for Microrobot Actuation Using Decoupled Asynchronous Repetitive Control Approach,,Zhiyong Sun;Yu Cheng;Chao Zhou;Erkang Cheng;Gengliang Chen;Lixin Dong;Bo Song;Zhiyong Sun;Yu Cheng;Chao Zhou;Erkang Cheng;Gengliang Chen;Lixin Dong;Bo Song;,Hefei Institute of Physical Science;Michigan State University;Shenzhen Technology University;City University of Hong Kong;,China;United States;,Poster,https://ieeexplore.ieee.org/document/9560870/,,,
8,3D Reconstruction of Deformable Colon Structures based on Preoperative Model and Deep Neural Network,,Shuai Zhang;Liang Zhao;Shoudong Huang;Ruibin Ma;Boni Hu;Qi Hao;Shuai Zhang;Liang Zhao;Shoudong Huang;Ruibin Ma;Boni Hu;Qi Hao;,Southern University of Science and Technology;University of Technology Sydney;University of North Carolina;Northwestern Polytechnical University;,China;Australia;United States;,Poster,https://ieeexplore.ieee.org/document/9561772/,,,
9,3D Surfel Map-Aided Visual Relocalization with Learned Descriptors,,Haoyang Ye;Huaiyang Huang;Marco Hutter;Timothy Sandy;Ming Liu;Haoyang Ye;Huaiyang Huang;Marco Hutter;Timothy Sandy;Ming Liu;,Hong Kong University of Science and Technology;ETH Zurich;,China;Switzerland;,Poster,https://ieeexplore.ieee.org/document/9561005/,,,
10,3D3L: Deep Learned 3D Keypoint Detection and Description for LiDARs,,Dominc Streiff;Lukas Bernreiter;Florian Tschopp;Marius Fehr;Roland Siegwart;Dominc Streiff;Lukas Bernreiter;Florian Tschopp;Marius Fehr;Roland Siegwart;,ETH Zurich;Voliro Airborne Robotics;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/9560926/,,,
