Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,1-Actuator 3-DoF parts feeding using hybrid joint mechanism with twisted axis layout,,Ryohei Sakashita;Mitsuru Higashimori;Ryohei Sakashita;Mitsuru Higashimori;,Osaka University;,Japan;,Poster,https://ieeexplore.ieee.org/document/7989270/,,,
2,3D printed soft actuators for a legged robot capable of navigating unstructured terrain,,Dylan Drotman;Saurabh Jadhav;Mahmood Karimi;Philip de Zonia;Michael T. Tolley;Dylan Drotman;Saurabh Jadhav;Mahmood Karimi;Philip de Zonia;Michael T. Tolley;,"University of California, San Diego;",United States;,Poster,https://ieeexplore.ieee.org/document/7989652/,,,
3,3D tracking of water hazards with polarized stereo cameras,,Chuong V. Nguyen;Michael Milford;Robert Mahony;Chuong V. Nguyen;Michael Milford;Robert Mahony;,Australian National University;Queensland University of Technology;,Australia;,Poster,https://ieeexplore.ieee.org/document/7989616/,,,
4,3D-printed ionic polymer-metal composite soft crawling robot,,James D. Carrico;Kwang J. Kim;Kam K. Leang;James D. Carrico;Kwang J. Kim;Kam K. Leang;,"University of Utah;University of Nevada, Las Vegas;",United States;,Poster,https://ieeexplore.ieee.org/document/7989496/,,,
5,3DFlex: A rapid prototyping approach for multi-material compliant mechanisms in millirobots,,Ryan St. Pierre;Noah Paul;Sarah Bergbreiter;Ryan St. Pierre;Noah Paul;Sarah Bergbreiter;,"University of Maryland, College Park;",United States;,Poster,https://ieeexplore.ieee.org/document/7989352/,,,
6,4D crop monitoring: Spatio-temporal reconstruction for agriculture,,Jing Dong;John Gary Burnham;Byron Boots;Glen Rains;Frank Dellaert;Jing Dong;John Gary Burnham;Byron Boots;Glen Rains;Frank Dellaert;,Georgia Institute of Technology;University of Georgia;,United States;,Poster,https://ieeexplore.ieee.org/document/7989447/,,,
7,6-DoF object pose from semantic keypoints,,Georgios Pavlakos;Xiaowei Zhou;Aaron Chan;Konstantinos G. Derpanis;Kostas Daniilidis;Georgios Pavlakos;Xiaowei Zhou;Aaron Chan;Konstantinos G. Derpanis;Kostas Daniilidis;,University of Pennsylvania;Ryerson University;,United States;Canada;,Poster,https://ieeexplore.ieee.org/document/7989233/,,,
8,6D physical interaction with a fully actuated aerial robot,,Markus Ryll;Giuseppe Muscio;Francesco Pierri;Elisabetta Cataldi;Gianluca Antonelli;Fabrizio Caccavale;Antonio Franchi;Markus Ryll;Giuseppe Muscio;Francesco Pierri;Elisabetta Cataldi;Gianluca Antonelli;Fabrizio Caccavale;Antonio Franchi;,LAAS-CNRS;University of Basilicata;University of Cassino and Southern Lazio;,France;Italy;,Poster,https://ieeexplore.ieee.org/document/7989608/,,,
9,A 3 wire body weight support system for a large treadmill,,Pouya Sabetian;John M. Hollerbach;Pouya Sabetian;John M. Hollerbach;,University of Utah;,United States;,Poster,https://ieeexplore.ieee.org/document/7989062/,,,
10,A balloon endomicroscopy scanning device for diagnosing barrett's oesophagus,,Siyang Zuo;Michael Hughes;Guang-Zhong Yang;Siyang Zuo;Michael Hughes;Guang-Zhong Yang;,Tianjin University;,China;,Poster,https://ieeexplore.ieee.org/document/7989342/,,,
11,A branch-and-bound algorithm for checkerboard extraction in camera-laser calibration,,Alireza Khosravian;Tat-Jun Chin;Ian Reid;Alireza Khosravian;Tat-Jun Chin;Ian Reid;,University of Adelaide;,Australia;,Poster,https://ieeexplore.ieee.org/document/7989767/,,,
12,A cable-based series elastic actuator with conduit sensor for wearable exoskeletons,,Laura H. Blumenschein;Craig G. McDonald;Marcia K. O'Malley;Laura H. Blumenschein;Craig G. McDonald;Marcia K. O'Malley;,Stanford University;Rice University;,United States;,Poster,https://ieeexplore.ieee.org/document/7989790/,,,
13,A cloud robot system using the dexterity network and berkeley robotics and automation as a service (Brass),,Nan Tian;Matthew Matl;Jeffrey Mahler;Yu Xiang Zhou;Samantha Staszak;Christopher Correa;Steven Zheng;Qiang Li;Robert Zhang;Ken Goldberg;Nan Tian;Matthew Matl;Jeffrey Mahler;Yu Xiang Zhou;Samantha Staszak;Christopher Correa;Steven Zheng;Qiang Li;Robert Zhang;Ken Goldberg;,"University of California, Berkeley;Carnegie Mellon University;Cloudminds Technology Inc;",United States;China;,Poster,https://ieeexplore.ieee.org/document/7989192/,,,
14,A cloud service for robotic mental simulations,,Asil Kaan Bozcuoğlu;Michael Beetz;Asil Kaan Bozcuoğlu;Michael Beetz;,Universität Bremen;,Germany;,Poster,https://ieeexplore.ieee.org/document/7989309/,,,
15,A collaborative control framework for driver assistance systems,,Duy Tran;Eyosiyas Tadesse;Denis Osipychev;Jianhao Du;Weihua Sheng;Yuge Sun;Heping Chen;Duy Tran;Eyosiyas Tadesse;Denis Osipychev;Jianhao Du;Weihua Sheng;Yuge Sun;Heping Chen;,Oklahoma State University;Northeastern University;Texas State University;,United States;China;,Poster,https://ieeexplore.ieee.org/document/7989715/,,,
16,"A comparative analysis of tightly-coupled monocular, binocular, and stereo VINS",,Mrinal K. Paul;Kejian Wu;Joel A. Hesch;Esha D. Nerurkar;Stergios I. Roumeliotis;Mrinal K. Paul;Kejian Wu;Joel A. Hesch;Esha D. Nerurkar;Stergios I. Roumeliotis;,University of Minnesota;Google;,United States;,Poster,https://ieeexplore.ieee.org/document/7989022/,,,
