Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,“Hold-and-manipulate” with a single hand being assisted by wearable extra fingers,,Faye Y. Wu;H. Harry Asada;Faye Y. Wu;H. Harry Asada;,Massachusetts Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/7140070/,,,
2,2-point RANSAC for scene image matching under large viewpoint changes,,Chih Chung Chou;Chieh-Chih Wang;Chih Chung Chou;Chieh-Chih Wang;,National Taiwan University;,China;,Poster,https://ieeexplore.ieee.org/document/7139705/,,,
3,3D Convolutional Neural Networks for landing zone detection from LiDAR,,Daniel Maturana;Sebastian Scherer;Daniel Maturana;Sebastian Scherer;,Carnegie Mellon University;,United States;,Poster,https://ieeexplore.ieee.org/document/7139679/,,,
4,3D M-Blocks: Self-reconfiguring robots capable of locomotion via pivoting in three dimensions,,John W. Romanishin;Kyle Gilpin;Sebastian Claici;Daniela Rus;John W. Romanishin;Kyle Gilpin;Sebastian Claici;Daniela Rus;,Massachusetts Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/7139450/,,,
5,3D object pose detection using foreground/background segmentation,,Antoine Petit;Eric Marchand;Rafiq Sekkal;Keyvan Kanani;Antoine Petit;Eric Marchand;Rafiq Sekkal;Keyvan Kanani;,INRIA;Université de Rennes 1;INSA Rennes;Astrium;,France;,Poster,https://ieeexplore.ieee.org/document/7139440/,,,
6,3D shape visualization of curved needles in tissue from 2D ultrasound images using RANSAC,,Michael Waine;Carlos Rossa;Ronald Sloboda;Nawaid Usmani;Mahdi Tavakoli;Michael Waine;Carlos Rossa;Ronald Sloboda;Nawaid Usmani;Mahdi Tavakoli;,University of Alberta;,Canada;,Poster,https://ieeexplore.ieee.org/document/7139855/,,,
7,3D ultrasound-guided robotic steering of a flexible needle via visual servoing,,Pierre Chatelain;Alexandre Krupa;Nassir Navab;Pierre Chatelain;Alexandre Krupa;Nassir Navab;,IRISA;INRIA;Technische Universität München;,France;Germany;,Poster,https://ieeexplore.ieee.org/document/7139497/,,,
8,3D-reconstruction of indoor environments from human activity,,Barbara Frank;Michael Ruhnke;Maxim Tatarchenko;Wolfram Burgard;Barbara Frank;Michael Ruhnke;Maxim Tatarchenko;Wolfram Burgard;,University of Freiburg;,Germany;,Poster,https://ieeexplore.ieee.org/document/7139842/,,,
9,A bidirectional invariant representation of motion for gesture recognition and reproduction,,Raffaele Soloperto;Matteo Saveriano;Dongheui Lee;Raffaele Soloperto;Matteo Saveriano;Dongheui Lee;,Universitá di Bologna;Technische Universität München;,Italy;Germany;,Poster,https://ieeexplore.ieee.org/document/7140062/,,,
10,A clutch mechanism for switching between position and stiffness control of a variable stiffness actuator,,Marco Cempini;Matteo Fumagalli;Nicola Vitiello;Stefano Stramigioli;Marco Cempini;Matteo Fumagalli;Nicola Vitiello;Stefano Stramigioli;,Scuola Superiore Sant'Anna;University of Twente;,Italy;Netherlands;,Poster,https://ieeexplore.ieee.org/document/7139301/,,,
11,A compact spherical RGBD keyframe-based representation,,Tawsif Gokhool;Renato Martins;Patrick Rives;Noëla Despré;Tawsif Gokhool;Renato Martins;Patrick Rives;Noëla Despré;,INRIA;Airbus Defence and Space;,France;,Poster,https://ieeexplore.ieee.org/document/7139788/,,,
12,A comparison of braking strategies for elastic joint robots,,Nico Mansfeld;Sami Haddadin;Nico Mansfeld;Sami Haddadin;,German Aerospace Center;Leibniz University Hannover;,Germany;,Poster,https://ieeexplore.ieee.org/document/7139268/,,,
13,A comparison of series and parallel elasticity in a monoped hopper,,Yevgeniy Yesilevskiy;Weitao Xi;C. David Remy;Yevgeniy Yesilevskiy;Weitao Xi;C. David Remy;,University of Michigan;,United States;,Poster,https://ieeexplore.ieee.org/document/7139304/,,,
14,A convex relaxation for approximate global optimization in simultaneous localization and mapping,,David M. Rosen;Charles DuHadway;John J. Leonard;David M. Rosen;Charles DuHadway;John J. Leonard;,Massachusetts Institute of Technology;Google;,United States;,Poster,https://ieeexplore.ieee.org/document/7140014/,,,
