Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,‘Quis custodiet ipsos custodes?’ Who will watch the watchmen? On Detecting AI-generated peer-reviews,,Sandeep Kumar;Mohit Sahu;Vardhan Gacche;Tirthankar Ghosal;Asif Ekbal;,Indian Institute of Technology Patna;Oak Ridge National Laboratory;IIT Jodhpur;,India;United States;,Main,https://aclanthology.org/2024.emnlp-main.1262/,https://aclanthology.org/2024.emnlp-main.1262.pdf,,
2,“A good pun is its own reword”: Can Large Language Models Understand Puns?,,Zhijun Xu;Siyu Yuan;Lingjie Chen;Deqing Yang;,Fudan University;,China;,Main,https://aclanthology.org/2024.emnlp-main.657/,https://aclanthology.org/2024.emnlp-main.657.pdf,,
3,"“Any Other Thoughts, Hedgehog?” Linking Deliberation Chains in Collaborative Dialogues",,Abhijnan Nath;Videep Venkatesha;Mariah Bradford;Avyakta Chelle;Austin C. Youngren;Carlos Mabrey;Nathaniel Blanchard;Nikhil Krishnaswamy;,Colorado State University;,United States;,finding,https://aclanthology.org/2024.findings-emnlp.305/,https://aclanthology.org/2024.findings-emnlp.305.pdf,,
4,“Flex Tape Can’t Fix That”: Bias and Misinformation in Edited Language Models,,Karina H Halevy;Anna Sotnikova;Badr AlKhamissi;Syrielle Montariol;Antoine Bosselut;,École polytechnique fédérale de Lausanne;Carnegie Mellon University;University of Maryland;,Switzerland;United States;,Main,https://aclanthology.org/2024.emnlp-main.494/,https://aclanthology.org/2024.emnlp-main.494.pdf,,
5,"“Global is Good, Local is Bad?”: Understanding Brand Bias in LLMs",,Mahammed Kamruzzaman;Hieu Minh Nguyen;Gene Louis Kim;,University of South Florida;,United States;,Main,https://aclanthology.org/2024.emnlp-main.707/,https://aclanthology.org/2024.emnlp-main.707.pdf,,
6,"“Image, Tell me your story!” Predicting the original meta-context of visual misinformation",,Jonathan Tonglet;Marie-Francine Moens;Iryna Gurevych;,Technische Universität Darmstadt;KU Leuven;,Germany;Belgium;,Main,https://aclanthology.org/2024.emnlp-main.448/,https://aclanthology.org/2024.emnlp-main.448.pdf,,
7,“In-Dialogues We Learn”: Towards Personalized Dialogue Without Pre-defined Profiles through In-Dialogue Learning,,Chuanqi Cheng;Quan Tu;Wei Wu;Shuo Shang;Cunli Mao;Zhengtao Yu;Rui Yan;,,,Main,https://aclanthology.org/2024.emnlp-main.581/,https://aclanthology.org/2024.emnlp-main.581.pdf,,
8,“Knowing When You Don’t Know”: A Multilingual Relevance Assessment Dataset for Robust Retrieval-Augmented Generation,,Nandan Thakur;Luiz Bonifacio;Crystina Zhang;Odunayo Ogundepo;Ehsan Kamalloo;David Alfonso-Hermelo;Xiaoguang Li;Qun Liu;Boxing Chen;Mehdi Rezagholizadeh;Jimmy Lin;,University of Waterloo;State University of Campinas;Huawei;,Canada;Brazil;China;,finding,https://aclanthology.org/2024.findings-emnlp.730/,https://aclanthology.org/2024.findings-emnlp.730.pdf,,
9,“Seeing the Big through the Small”: Can LLMs Approximate Human Judgment Distributions on NLI from a Few Explanations?,,Beiduo Chen;Xinpeng Wang;Siyao Peng;Robert Litschko;Anna Korhonen;Barbara Plank;,LMU Munich;Munich Center for Machine Learning;University of Cambridge;,Germany;United Kingdom;,finding,https://aclanthology.org/2024.findings-emnlp.842/,https://aclanthology.org/2024.findings-emnlp.842.pdf,,
10,“They are uncultured”: Unveiling Covert Harms and Social Threats in LLM Generated Conversations,,Preetam Prabhu Srikar Dammu;Hayoung Jung;Anjali Singh;Monojit Choudhury;Tanu Mitra;,,,Main,https://aclanthology.org/2024.emnlp-main.1134/,https://aclanthology.org/2024.emnlp-main.1134.pdf,,
11,“Thinking” Fair and Slow: On the Efficacy of Structured Prompts for Debiasing Language Models,,Shaz Furniturewala;Surgan Jandial;Abhinav Java;Pragyan Banerjee;Simra Shahid;Sumit Bhatia;Kokil Jaidka;,"Birla Institute of Technology and Science, Pilani;Carnegie Mellon University;Adobe;Indian Institute of Technology Guwahati;National University of Singapore;",India;United States;Singapore;,Main,https://aclanthology.org/2024.emnlp-main.13/,https://aclanthology.org/2024.emnlp-main.13.pdf,,
12,“Vorbești Românește?” A Recipe to Train Powerful Romanian LLMs with English Instructions,,Mihai Masala;Denis Ilie-Ablachim;Alexandru Dima;Dragos Georgian Corlatescu;Miruna-Andreea Zavelca;Ovio Olaru;Simina-Maria Terian;Andrei Terian;Marius Leordeanu;Horia Velicu;Marius Popescu;Mihai Dascalu;Traian Rebedea;,,,finding,https://aclanthology.org/2024.findings-emnlp.681/,https://aclanthology.org/2024.findings-emnlp.681.pdf,,
13,“We Demand Justice!”: Towards Social Context Grounding of Political Texts,,Rajkumar Pujari;Chengfei Wu;Dan Goldwasser;,Purdue University;,United States;,Main,https://aclanthology.org/2024.emnlp-main.22/,https://aclanthology.org/2024.emnlp-main.22.pdf,,
14,“What is the value of templates?” Rethinking Document Information Extraction Datasets for LLMs,,Ran Zmigrod;Pranav Shetty;Mathieu Sibue;Zhiqiang Ma;Armineh Nourbakhsh;Xiaomo Liu;Manuela Veloso;,JPMorgan Chase & Co.;,United States;,finding,https://aclanthology.org/2024.findings-emnlp.770/,https://aclanthology.org/2024.findings-emnlp.770.pdf,,
15,"“You Gotta be a Doctor, Lin” : An Investigation of Name-Based Bias of Large Language Models in Employment Recommendations",,Huy Nghiem;John Prindle;Jieyu Zhao;Hal Daumé Iii;,University of Maryland;University of Southern California;Microsoft;,United States;,Main,https://aclanthology.org/2024.emnlp-main.413/,https://aclanthology.org/2024.emnlp-main.413.pdf,,
16,"”I Never Said That”: A dataset, taxonomy and baselines on response clarity classification",,Konstantinos Thomas;Giorgos Filandrianos;Maria Lymperaiou;Chrysoula Zerva;Giorgos Stamou;,National Technical University of Athens;Instituto de Telecomunicações;Universidade de Lisboa;ELLIS Unit;,Greece;Portugal;,finding,https://aclanthology.org/2024.findings-emnlp.300/,https://aclanthology.org/2024.findings-emnlp.300.pdf,,
17,***YesBut***: A High-Quality Annotated Multimodal Dataset for evaluating Satire Comprehension capability of Vision-Language Models,,Abhilash Nandy;Yash Agarwal;Ashish Patwa;Millon Madhur Das;Aman Bansal;Ankit Raj;Pawan Goyal;Niloy Ganguly;,Indian Institute of Technology Kharagpur;University of Massachusetts Amherst;Haldia Institute of Technology;,India;United States;,Main,https://aclanthology.org/2024.emnlp-main.937/,https://aclanthology.org/2024.emnlp-main.937.pdf,,
18,1+1>2: Can Large Language Models Serve as Cross-Lingual Knowledge Aggregators?,,Yue Huang;Chenrui Fan;Yuan Li;Siyuan Wu;Tianyi Zhou;Xiangliang Zhang;Lichao Sun;,University of Notre Dame;University of Maryland;University of Cambridge;Huazhong University of Science and Technology;Lehigh University;,United States;United Kingdom;China;,Main,https://aclanthology.org/2024.emnlp-main.743/,https://aclanthology.org/2024.emnlp-main.743.pdf,,
19,A Bayesian Approach to Harnessing the Power of LLMs in Authorship Attribution,,Zhengmian Hu;Tong Zheng;Heng Huang;,University of Maryland;Adobe;,United States;,Main,https://aclanthology.org/2024.emnlp-main.733/,https://aclanthology.org/2024.emnlp-main.733.pdf,,
20,A Closer Look at Multidimensional Online Political Incivility,,Sagi Pendzel;Nir Lotan;Alon Zoizner;Einat Minkov;,University of Haifa;,Israel;,Main,https://aclanthology.org/2024.emnlp-main.827/,https://aclanthology.org/2024.emnlp-main.827.pdf,,
21,A Coarse-to-Fine Prototype Learning Approach for Multi-Label Few-Shot Intent Detection,,Xiaotong Zhang;Xinyi Li;Feng Zhang;Zhiyi Wei;Junfeng Liu;Han Liu;,Dalian University of Technology;Peking University;,China;,finding,https://aclanthology.org/2024.findings-emnlp.140/,https://aclanthology.org/2024.findings-emnlp.140.pdf,,
22,A Comparison of Language Modeling and Translation as Multilingual Pretraining Objectives,,Zihao Li;Shaoxiong Ji;Timothee Mickus;Vincent Segonne;Jörg Tiedemann;,University of Helsinki;Université Bretagne Sud;,Finland;France;,Main,https://aclanthology.org/2024.emnlp-main.888/,https://aclanthology.org/2024.emnlp-main.888.pdf,,
23,"A Comprehensive Survey of Hallucination in Large Language, Image, Video and Audio Foundation Models",,Pranab Sahoo;Prabhash Meharia;Akash Ghosh;Sriparna Saha;Vinija Jain;Aman Chadha;,Indian Institute of Technology Patna;Stanford University;Amazon;,India;United States;,finding,https://aclanthology.org/2024.findings-emnlp.685/,https://aclanthology.org/2024.findings-emnlp.685.pdf,,
24,A Comprehensive Survey of Scientific Large Language Models and Their Applications in Scientific Discovery,,Yu Zhang;Xiusi Chen;Bowen Jin;Sheng Wang;Shuiwang Ji;Wei Wang;Jiawei Han;,"University of Illinois Urbana-Champaign;University of California, Los Angeles;University of Washington;Texas A&M University;",United States;,Main,https://aclanthology.org/2024.emnlp-main.498/,https://aclanthology.org/2024.emnlp-main.498.pdf,,
25,A Cost-Efficient Modular Sieve for Extracting Product Information from Company Websites,,Anna Hätty;Dragan Milchevski;Kersten Döring;Marko Putnikovic;Mohsen Mesgar;Filip Novović;Maximilian Braun;Karina Leoni Borimann;Igor Stranjanac;,Bosch Center for Artificial Intelligence;Bosch Global Services;Bosch Digital;,Germany;Serbia;,Industry,https://aclanthology.org/2024.emnlp-industry.106/,https://aclanthology.org/2024.emnlp-industry.106.pdf,,
26,A Critical Look at Meta-evaluating Summarisation Evaluation Metrics,,Xiang Dai;Sarvnaz Karimi;Biaoyan Fang;,CSIRO;,Australia;,finding,https://aclanthology.org/2024.findings-emnlp.869/,https://aclanthology.org/2024.findings-emnlp.869.pdf,,
27,A Decoding Algorithm for Length-Control Summarization Based on Directed Acyclic Transformers,,Chenyang Huang;Hao Zhou;Cameron Jen;Kangjie Zheng;Osmar Zaiane;Lili Mou;,University of Alberta;;Tsinghua University;,Canada;;China;,finding,https://aclanthology.org/2024.findings-emnlp.677/,https://aclanthology.org/2024.findings-emnlp.677.pdf,,
28,A Deep Analysis of the Impact of Multiword Expressions and Named Entities on Chinese-English Machine Translations,,Huacheng Song;Hongzhi Xu;,Hong Kong Polytechnic University;Shanghai International Studies University;,China;,finding,https://aclanthology.org/2024.findings-emnlp.357/,https://aclanthology.org/2024.findings-emnlp.357.pdf,,
29,A Fairness-Driven Method for Learning Human-Compatible Negotiation Strategies,,Ryan Shea;Zhou Yu;,Columbia University;,United States;,finding,https://aclanthology.org/2024.findings-emnlp.308/,https://aclanthology.org/2024.findings-emnlp.308.pdf,,
30,A Fast and Sound Tagging Method for Discontinuous Named-Entity Recognition,,Caio Filippo Corro;,INSA Rennes;,France;,Main,https://aclanthology.org/2024.emnlp-main.1087/,https://aclanthology.org/2024.emnlp-main.1087.pdf,,
31,A Framework of Knowledge Graph-Enhanced Large Language Model Based on Question Decomposition and Atomic Retrieval,,Yading Li;Dandan Song;Changzhi Zhou;Yuhang Tian;Hao Wang;Ziyi Yang;Shuhao Zhang;,Beijing Institute of Technology;Nanyang Technological University;,China;Singapore;,finding,https://aclanthology.org/2024.findings-emnlp.670/,https://aclanthology.org/2024.findings-emnlp.670.pdf,,
32,A Generic Method for Fine-grained Category Discovery in Natural Language Texts,,Chang Tian;Matthew B. Blaschko;Wenpeng Yin;Mingzhe Xing;Yinliang Yue;Marie-Francine Moens;,Katholieke Universiteit Leuven;Penn State University;Zhongguancun Laboratory;,Belgium;United States;China;,Main,https://aclanthology.org/2024.emnlp-main.208/,https://aclanthology.org/2024.emnlp-main.208.pdf,,
33,A Hassle-free Algorithm for Strong Differential Privacy in Federated Learning Systems,,Hugh Brendan McMahan;Zheng Xu;Yanxiang Zhang;,Google;,United States;,Industry,https://aclanthology.org/2024.emnlp-industry.64/,https://aclanthology.org/2024.emnlp-industry.64.pdf,,
