Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,,3D Computer Vision,Arsalan Mousavian;Dragomir Anguelov;John Flynn;Jana Kosecka;,"George Mason University;Zoox, Inc.;",United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Mousavian_3D_Bounding_Box_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Mousavian_3D_Bounding_Box_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Mousavian_3D_Bounding_Box_CVPR_2017_paper.html,https://arxiv.org/abs/1612.00496v2
2,,3D Computer Vision,Hao Zhu;Qi Zhang;Qing Wang;,Northwestern Polytechnical University;,China;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Zhu_4D_Light_Field_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Zhu_4D_Light_Field_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Zhu_4D_Light_Field_CVPR_2017_paper.html,
3,,3D Computer Vision,Zuzana Kukelova;Joe Kileel;Bernd Sturmfels;Tomas Pajdla;,"Czech Technical University in Prague;University of California, Berkeley;",Czech Republic;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Kukelova_A_Clever_Elimination_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Kukelova_A_Clever_Elimination_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Kukelova_A_Clever_Elimination_CVPR_2017_paper.html,https://arxiv.org/abs/1703.05289v1
4,,3D Computer Vision,Florian Bernard;Frank R. Schmidt;Johan Thunberg;Daniel Cremers;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Bernard_A_Combinatorial_Solution_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Bernard_A_Combinatorial_Solution_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Bernard_A_Combinatorial_Solution_CVPR_2017_paper.html,
5,,3D Computer Vision,Xun Sun;Yuanfan Xie;Pei Luo;Liang Wang;,Baidu;,China;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Sun_A_Dataset_for_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Sun_A_Dataset_for_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Sun_A_Dataset_for_CVPR_2017_paper.html,
6,,3D Computer Vision,Irene Kaltenmark;Benjamin Charlier;Nicolas Charon;,École Normale Supérieure de Cachan;Université de Montpellier;Johns Hopkins University;,France;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Kaltenmark_A_General_Framework_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Kaltenmark_A_General_Framework_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Kaltenmark_A_General_Framework_CVPR_2017_paper.html,
7,,3D Computer Vision,Lu Sheng;Jianfei Cai;Tat-Jen Cham;Vladimir Pavlovic;King Ngi Ngan;,Chinese University of Hong Kong;Nanyang Technological University;Rutgers University;,China;Singapore;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Sheng_A_Generative_Model_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Sheng_A_Generative_Model_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Sheng_A_Generative_Model_CVPR_2017_paper.html,
8,,3D Computer Vision,Kosuke Takahashi;Akihiro Miyata;Shohei Nobuhara;Takashi Matsuyama;,Kyoto University;Nara Institute of Science and Technology;,Japan;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Takahashi_A_Linear_Extrinsic_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Takahashi_A_Linear_Extrinsic_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Takahashi_A_Linear_Extrinsic_CVPR_2017_paper.html,https://arxiv.org/abs/1703.02826v3
9,,3D Computer Vision,Daniel Barath;Tekla Toth;Levente Hajder;,MTA SZTAKI;,Hungary;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Barath_A_Minimal_Solution_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Barath_A_Minimal_Solution_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Barath_A_Minimal_Solution_CVPR_2017_paper.html,https://arxiv.org/abs/1706.01649v1
10,,3D Computer Vision,Thomas Schops;Johannes L. Schonberger;Silvano Galliani;Torsten Sattler;Konrad Schindler;Marc Pollefeys;Andreas Geiger;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Schops_A_Multi-View_Stereo_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Schops_A_Multi-View_Stereo_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Schops_A_Multi-View_Stereo_CVPR_2017_paper.html,
11,,3D Computer Vision,Qiuhong Ke;Mohammed Bennamoun;Senjian An;Ferdous Sohel;Farid Boussaid;,University of Western Australia;Murdoch University;,Australia;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Ke_A_New_Representation_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Ke_A_New_Representation_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Ke_A_New_Representation_CVPR_2017_paper.html,https://arxiv.org/abs/1703.03492v3
12,,3D Computer Vision,Yvain Queau;Tao Wu;Francois Lauze;Jean-Denis Durou;Daniel Cremers;,Technical University of Munich;University of Copenhagen;University of Toulouse;,Germany;Denmark;France;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Queau_A_Non-Convex_Variational_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Queau_A_Non-Convex_Variational_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Queau_A_Non-Convex_Variational_CVPR_2017_paper.html,
13,,3D Computer Vision,Michael Strecke;Anna Alperovich;Bastian Goldluecke;,University of Konstanz;,Germany;,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Strecke_Accurate_Depth_and_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Strecke_Accurate_Depth_and_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Strecke_Accurate_Depth_and_CVPR_2017_paper.html,
14,,3D Computer Vision,Jaewon Kim;Ilya Reshetouski;Abhijeet Ghosh;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2017/papers/Kim_Acquiring_Axially-Symmetric_Transparent_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/papers/Kim_Acquiring_Axially-Symmetric_Transparent_CVPR_2017_paper.pdf,https://openaccess.thecvf.com/content_cvpr_2017/html/Kim_Acquiring_Axially-Symmetric_Transparent_CVPR_2017_paper.html,
