Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,,3D Multiview,Yawei Li;Vagia Tsiminaki;Radu Timofte;Marc Pollefeys;Luc Van Gool;,ETH Zurich;Microsoft;,Switzerland;United States;,Poster,https://openaccess.thecvf.com/content_CVPR_2019/papers/Li_3D_Appearance_Super-Resolution_With_Deep_Learning_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/papers/Li_3D_Appearance_Super-Resolution_With_Deep_Learning_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/html/Li_3D_Appearance_Super-Resolution_With_Deep_Learning_CVPR_2019_paper.html,
2,,3D Multiview,Haowen Deng;Tolga Birdal;Slobodan Ilic;,Technische Universität München;Siemens AG;National University of Defense Technology;,Germany;China;,Poster,https://openaccess.thecvf.com/content_CVPR_2019/papers/Deng_3D_Local_Features_for_Direct_Pairwise_Registration_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/papers/Deng_3D_Local_Features_for_Direct_Pairwise_Registration_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/html/Deng_3D_Local_Features_for_Direct_Pairwise_Registration_CVPR_2019_paper.html,
3,,3D Multiview,Thomas Schops;Torsten Sattler;Marc Pollefeys;,ETH Zurich;Chalmers University of Technology;Microsoft;,Switzerland;Sweden;United States;,Oral,https://openaccess.thecvf.com/content_CVPR_2019/papers/Schops_BAD_SLAM_Bundle_Adjusted_Direct_RGB-D_SLAM_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/papers/Schops_BAD_SLAM_Bundle_Adjusted_Direct_RGB-D_SLAM_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/html/Schops_BAD_SLAM_Bundle_Adjusted_Direct_RGB-D_SLAM_CVPR_2019_paper.html,
4,,3D Multiview,Yi Wei;Shaohui Liu;Wang Zhao;Jiwen Lu;,Tsinghua University;,China;,Poster,https://openaccess.thecvf.com/content_CVPR_2019/papers/Wei_Conditional_Single-View_Shape_Generation_for_Multi-View_Stereo_Reconstruction_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/papers/Wei_Conditional_Single-View_Shape_Generation_for_Multi-View_Stereo_Reconstruction_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/html/Wei_Conditional_Single-View_Shape_Generation_for_Multi-View_Stereo_Reconstruction_CVPR_2019_paper.html,
5,,3D Multiview,Gernot Riegler;Yiyi Liao;Simon Donne;Vladlen Koltun;Andreas Geiger;,Intel;Max Planck Institute for Intelligent Systems;,United States;Germany;,Poster,https://openaccess.thecvf.com/content_CVPR_2019/papers/Riegler_Connecting_the_Dots_Learning_Representations_for_Active_Monocular_Depth_Estimation_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/papers/Riegler_Connecting_the_Dots_Learning_Representations_for_Active_Monocular_Depth_Estimation_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/html/Riegler_Connecting_the_Dots_Learning_Representations_for_Active_Monocular_Depth_Estimation_CVPR_2019_paper.html,
6,,3D Multiview,Matthew Trager;Martial Hebert;Jean Ponce;,,,Oral,https://openaccess.thecvf.com/content_CVPR_2019/papers/Trager_Coordinate-Free_Carlsson-Weinshall_Duality_and_Relative_Multi-View_Geometry_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/papers/Trager_Coordinate-Free_Carlsson-Weinshall_Duality_and_Relative_Multi-View_Geometry_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/html/Trager_Coordinate-Free_Carlsson-Weinshall_Duality_and_Relative_Multi-View_Geometry_CVPR_2019_paper.html,
7,,3D Multiview,Xiaoguang Han;Zhaoxuan Zhang;Dong Du;Mingdai Yang;Jingming Yu;Pan Pan;Xin Yang;Ligang Liu;Zixiang Xiong;Shuguang Cui;,,,Oral,https://openaccess.thecvf.com/content_CVPR_2019/papers/Han_Deep_Reinforcement_Learning_of_Volume-Guided_Progressive_View_Inpainting_for_3D_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/papers/Han_Deep_Reinforcement_Learning_of_Volume-Guided_Progressive_View_Inpainting_for_3D_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/html/Han_Deep_Reinforcement_Learning_of_Volume-Guided_Progressive_View_Inpainting_for_3D_CVPR_2019_paper.html,
8,,3D Multiview,Jiaxiong Qiu;Zhaopeng Cui;Yinda Zhang;Xingdi Zhang;Shuaicheng Liu;Bing Zeng;Marc Pollefeys;,University of Electronic Science and Technology of China;ETH Zurich;Google;Megvii Technology;Microsoft;,China;Switzerland;United States;,Poster,https://openaccess.thecvf.com/content_CVPR_2019/papers/Qiu_DeepLiDAR_Deep_Surface_Normal_Guided_Depth_Prediction_for_Outdoor_Scene_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/papers/Qiu_DeepLiDAR_Deep_Surface_Normal_Guided_Depth_Prediction_for_Outdoor_Scene_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/html/Qiu_DeepLiDAR_Deep_Surface_Normal_Guided_Depth_Prediction_for_Outdoor_Scene_CVPR_2019_paper.html,
9,,3D Multiview,Jeong Joon Park;Peter Florence;Julian Straub;Richard Newcombe;Steven Lovegrove;,University of Washington;Meta;Massachusetts Institute of Technology;,United States;,Oral,https://openaccess.thecvf.com/content_CVPR_2019/papers/Park_DeepSDF_Learning_Continuous_Signed_Distance_Functions_for_Shape_Representation_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/papers/Park_DeepSDF_Learning_Continuous_Signed_Distance_Functions_for_Shape_Representation_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/html/Park_DeepSDF_Learning_Continuous_Signed_Distance_Functions_for_Shape_Representation_CVPR_2019_paper.html,
10,,3D Multiview,Chen Wang;Danfei Xu;Yuke Zhu;Roberto Martin-Martin;Cewu Lu;Li Fei-Fei;Silvio Savarese;,,,Poster,https://openaccess.thecvf.com/content_CVPR_2019/papers/Wang_DenseFusion_6D_Object_Pose_Estimation_by_Iterative_Dense_Fusion_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/papers/Wang_DenseFusion_6D_Object_Pose_Estimation_by_Iterative_Dense_Fusion_CVPR_2019_paper.pdf,https://openaccess.thecvf.com/content_CVPR_2019/html/Wang_DenseFusion_6D_Object_Pose_Estimation_by_Iterative_Dense_Fusion_CVPR_2019_paper.html,
