Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,,3D From Multi-View & Sensors,Pedro Miraldo;José Pedro Iglesias;,Mitsubishi Electric Research Labs;Chalmers University of Technology;,United States;Sweden;,Poster,https://openaccess.thecvf.com/content/CVPR2022/papers/Miraldo_A_Unified_Model_for_Line_Projections_in_Catadioptric_Cameras_With_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/papers/Miraldo_A_Unified_Model_for_Line_Projections_in_Catadioptric_Cameras_With_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/html/Miraldo_A_Unified_Model_for_Line_Projections_in_Catadioptric_Cameras_With_CVPR_2022_paper.html,
2,,3D From Multi-View & Sensors,Zetong Yang;Li Jiang;Yanan Sun;Bernt Schiele;Jiaya Jia;,Chinese University of Hong Kong;SmartMore;Max Planck Institute for Informatics;Hong Kong University of Science and Technology;,China;;Germany;,Poster,https://openaccess.thecvf.com/content/CVPR2022/papers/Yang_A_Unified_Query-Based_Paradigm_for_Point_Cloud_Understanding_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/papers/Yang_A_Unified_Query-Based_Paradigm_for_Point_Cloud_Understanding_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/html/Yang_A_Unified_Query-Based_Paradigm_for_Point_Cloud_Understanding_CVPR_2022_paper.html,https://arxiv.org/abs/2203.01252
3,,3D From Multi-View & Sensors,Isabella Liu;Edward Yang;Jianyu Tao;Rui Chen;Xiaoshuai Zhang;Qing Ran;Zhu Liu;Hao Su;,"University of California, San Diego;Tsinghua University;Alibaba Group;",United States;China;,Poster,https://openaccess.thecvf.com/content/CVPR2022/papers/Liu_ActiveZero_Mixed_Domain_Learning_for_Active_Stereovision_With_Zero_Annotation_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/papers/Liu_ActiveZero_Mixed_Domain_Learning_for_Active_Stereovision_With_Zero_Annotation_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/html/Liu_ActiveZero_Mixed_Domain_Learning_for_Active_Stereovision_With_Zero_Annotation_CVPR_2022_paper.html,https://arxiv.org/abs/2112.02772
4,,3D From Multi-View & Sensors,Nikhil Varma Keetha;Chen Wang;Yuheng Qiu;Kuan Xu;Sebastian Scherer;,Carnegie Mellon University;Indian Institute of Technology (ISM) Dhanbad;Geek;Corp;,United States;India;;,Poster,https://openaccess.thecvf.com/content/CVPR2022/papers/Keetha_AirObject_A_Temporally_Evolving_Graph_Embedding_for_Object_Identification_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/papers/Keetha_AirObject_A_Temporally_Evolving_Graph_Embedding_for_Object_Identification_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/html/Keetha_AirObject_A_Temporally_Evolving_Graph_Embedding_for_Object_Identification_CVPR_2022_paper.html,https://arxiv.org/abs/2111.15150
5,,3D From Multi-View & Sensors,Gangwei Xu;Junda Cheng;Peng Guo;Xin Yang;,Huazhong University of Science & Technology;Wuhan National Laboratory for Optoelectronics;,China;,Poster,https://openaccess.thecvf.com/content/CVPR2022/papers/Xu_Attention_Concatenation_Volume_for_Accurate_and_Efficient_Stereo_Matching_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/papers/Xu_Attention_Concatenation_Volume_for_Accurate_and_Efficient_Stereo_Matching_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/html/Xu_Attention_Concatenation_Volume_for_Accurate_and_Efficient_Stereo_Matching_CVPR_2022_paper.html,https://arxiv.org/abs/2203.02146
6,,3D From Multi-View & Sensors,Shaoyu Chen;Xinggang Wang;Tianheng Cheng;Wenqiang Zhang;Qian Zhang;Chang Huang;Wenyu Liu;,Huazhong University of Science & Technology;Horizon Robotics;,China;,Poster,https://openaccess.thecvf.com/content/CVPR2022/papers/Chen_AziNorm_Exploiting_the_Radial_Symmetry_of_Point_Cloud_for_Azimuth-Normalized_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/papers/Chen_AziNorm_Exploiting_the_Radial_Symmetry_of_Point_Cloud_for_Azimuth-Normalized_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/html/Chen_AziNorm_Exploiting_the_Radial_Symmetry_of_Point_Cloud_for_Azimuth-Normalized_CVPR_2022_paper.html,https://arxiv.org/abs/2203.13090
7,,3D From Multi-View & Sensors,Xiuwei Xu;Yifan Wang;Yu Zheng;Yongming Rao;Jie Zhou;Jiwen Lu;,Tsinghua University;Beijing National Research Center for Information Science and Technology;,China;,Poster,https://openaccess.thecvf.com/content/CVPR2022/papers/Xu_Back_to_Reality_Weakly-Supervised_3D_Object_Detection_With_Shape-Guided_Label_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/papers/Xu_Back_to_Reality_Weakly-Supervised_3D_Object_Detection_With_Shape-Guided_Label_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/html/Xu_Back_to_Reality_Weakly-Supervised_3D_Object_Detection_With_Shape-Guided_Label_CVPR_2022_paper.html,https://arxiv.org/abs/2203.05238
8,,3D From Multi-View & Sensors,Bharat Lal Bhatnagar;Xianghui Xie;Ilya A. Petrov;Cristian Sminchisescu;Christian Theobalt;Gerard Pons-Moll;,University of Tübingen;Max Planck Institute for Informatics;Google;,Germany;United States;,Poster,https://openaccess.thecvf.com/content/CVPR2022/papers/Bhatnagar_BEHAVE_Dataset_and_Method_for_Tracking_Human_Object_Interactions_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/papers/Bhatnagar_BEHAVE_Dataset_and_Method_for_Tracking_Human_Object_Interactions_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/html/Bhatnagar_BEHAVE_Dataset_and_Method_for_Tracking_Human_Object_Interactions_CVPR_2022_paper.html,https://arxiv.org/abs/2204.06950
9,,3D From Multi-View & Sensors,Kejie Li;Yansong Tang;Victor Adrian Prisacariu;Philip H.S. Torr;,University of Oxford;Tsinghua University;,United Kingdom;China;,Poster,https://openaccess.thecvf.com/content/CVPR2022/papers/Li_BNV-Fusion_Dense_3D_Reconstruction_Using_Bi-Level_Neural_Volume_Fusion_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/papers/Li_BNV-Fusion_Dense_3D_Reconstruction_Using_Bi-Level_Neural_Volume_Fusion_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/html/Li_BNV-Fusion_Dense_3D_Reconstruction_Using_Bi-Level_Neural_Volume_Fusion_CVPR_2022_paper.html,
10,,3D From Multi-View & Sensors,Linfei Pan;Marc Pollefeys;Viktor Larsson;,ETH Zurich;Microsoft;Lund University;,Switzerland;United States;Sweden;,Poster,https://openaccess.thecvf.com/content/CVPR2022/papers/Pan_Camera_Pose_Estimation_Using_Implicit_Distortion_Models_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/papers/Pan_Camera_Pose_Estimation_Using_Implicit_Distortion_Models_CVPR_2022_paper.pdf,https://openaccess.thecvf.com/content/CVPR2022/html/Pan_Camera_Pose_Estimation_Using_Implicit_Distortion_Models_CVPR_2022_paper.html,
