Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,24/7 Place Recognition by View Synthesis,,Akihiko Torii;Relja Arandjelovic;Josef Sivic;Masatoshi Okutomi;Tomas Pajdla;,Tokyo Institute of Technology;INRIA;Czech Technical University in Prague;,Japan;France;Czech Republic;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Torii_247_Place_Recognition_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Torii_247_Place_Recognition_2015_CVPR_paper.pdf,,
2,3D All The Way: Semantic Segmentation of Urban Scenes From Start to End in 3D,,Andelo Martinovic;Jan Knopp;Hayko Riemenschneider;Luc Van Gool;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Martinovic_3D_All_The_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Martinovic_3D_All_The_2015_CVPR_paper.pdf,,
3,3D Deep Shape Descriptor,,Yi Fang;Jin Xie;Guoxian Dai;Meng Wang;Fan Zhu;Tiantian Xu;Edward Wong;,New York University Abu Dhabi;New York University;,United Arab Emirates;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Fang_3D_Deep_Shape_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Fang_3D_Deep_Shape_2015_CVPR_paper.pdf,,
4,3D Model-Based Continuous Emotion Recognition,,Hui Chen;Jiangdong Li;Fengjun Zhang;Yang Li;Hongan Wang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Chen_3D_Model-Based_Continuous_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Chen_3D_Model-Based_Continuous_2015_CVPR_paper.pdf,,
5,3D Reconstruction in the Presence of Glasses by Acoustic and Stereo Fusion,,Mao Ye;Yu Zhang;Ruigang Yang;Dinesh Manocha;,University of Kentucky;Nanjing University;University of North Carolina;,United States;China;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Ye_3D_Reconstruction_in_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Ye_3D_Reconstruction_in_2015_CVPR_paper.pdf,,
6,3D Scanning Deformable Objects With a Single RGBD Sensor,,Mingsong Dou;Jonathan Taylor;Henry Fuchs;Andrew Fitzgibbon;Shahram Izadi;,University of North Carolina at Chapel Hill;Microsoft;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Dou_3D_Scanning_Deformable_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Dou_3D_Scanning_Deformable_2015_CVPR_paper.pdf,,
7,3D Shape Estimation From 2D Landmarks: A Convex Relaxation Approach,,Xiaowei Zhou;Spyridon Leonardos;Xiaoyan Hu;Kostas Daniilidis;,University of Pennsylvania;Beijing Normal University;,United States;China;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Zhou_3D_Shape_Estimation_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Zhou_3D_Shape_Estimation_2015_CVPR_paper.pdf,,
8,3D ShapeNets: A Deep Representation for Volumetric Shapes,,Zhirong Wu;Shuran Song;Aditya Khosla;Fisher Yu;Linguang Zhang;Xiaoou Tang;Jianxiong Xiao;,Princeton University;Massachusetts Institute of Technology;Chinese University of Hong Kong;,United States;China;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Wu_3D_ShapeNets_A_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Wu_3D_ShapeNets_A_2015_CVPR_paper.pdf,,
9,A Coarse-to-Fine Model for 3D Pose Estimation and Sub-Category Recognition,,Roozbeh Mottaghi;Yu Xiang;Silvio Savarese;,Allen Institute for AI;University of Michigan;Stanford University;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Mottaghi_A_Coarse-to-Fine_Model_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Mottaghi_A_Coarse-to-Fine_Model_2015_CVPR_paper.pdf,,
10,A Convex Optimization Approach to Robust Fundamental Matrix Estimation,,Yongfang Cheng;Jose A. Lopez;Octavia Camps;Mario Sznaier;,Northeastern University;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Cheng_A_Convex_Optimization_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Cheng_A_Convex_Optimization_2015_CVPR_paper.pdf,,
11,A Convolutional Neural Network Cascade for Face Detection,,Haoxiang Li;Zhe Lin;Xiaohui Shen;Jonathan Brandt;Gang Hua;,Stevens Institute of Technology;Adobe;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Li_A_Convolutional_Neural_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Li_A_Convolutional_Neural_2015_CVPR_paper.pdf,,
12,A Dataset for Movie Description,,Anna Rohrbach;Marcus Rohrbach;Niket Tandon;Bernt Schiele;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Rohrbach_A_Dataset_for_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Rohrbach_A_Dataset_for_2015_CVPR_paper.pdf,,
13,A Discriminative CNN Video Representation for Event Detection,,Zhongwen Xu;Yi Yang;Alex G. Hauptmann;,University of Technology Sydney;Carnegie Mellon University;,Australia;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Xu_A_Discriminative_CNN_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Xu_A_Discriminative_CNN_2015_CVPR_paper.pdf,,
14,A Dynamic Convolutional Layer for Short Range Weather Prediction,,Benjamin Klein;Lior Wolf;Yehuda Afek;,Blavatnik School of Computer Science;,United Kingdom;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Klein_A_Dynamic_Convolutional_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Klein_A_Dynamic_Convolutional_2015_CVPR_paper.pdf,,
15,A Dynamic Programming Approach for Fast and Robust Object Pose Recognition From Range Images,,Christopher Zach;Adrian Penate-Sanchez;Minh-Tri Pham;,Toshiba Research Europe;CSIC-UPC;,United Kingdom;Spain;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Zach_A_Dynamic_Programming_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Zach_A_Dynamic_Programming_2015_CVPR_paper.pdf,,
16,A Fast Algorithm for Elastic Shape Distances Between Closed Planar Curves,,Gunay Dogan;Javier Bernal;Charles R. Hagwood;,Theiss Research;National Institute of Standards and Technology;,;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Dogan_A_Fast_Algorithm_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Dogan_A_Fast_Algorithm_2015_CVPR_paper.pdf,,
17,A Fixed Viewpoint Approach for Dense Reconstruction of Transparent Objects,,Kai Han;Kwan-Yee K. Wong;Miaomiao Liu;,University of Hong Kong;National Information and Communications Technology Australia;Australian National University;,China;Australia;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Han_A_Fixed_Viewpoint_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Han_A_Fixed_Viewpoint_2015_CVPR_paper.pdf,,
18,A Flexible Tensor Block Coordinate Ascent Scheme for Hypergraph Matching,,Quynh Nguyen;Antoine Gautier;Matthias Hein;,Max Planck Institute for Informatics;Saarland University;,Germany;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Nguyen_A_Flexible_Tensor_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Nguyen_A_Flexible_Tensor_2015_CVPR_paper.pdf,,
19,A Geodesic-Preserving Method for Image Warping,,Dongping Li;Kaiming He;Jian Sun;Kun Zhou;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Li_A_Geodesic-Preserving_Method_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Li_A_Geodesic-Preserving_Method_2015_CVPR_paper.pdf,,
20,A Graphical Model Approach for Matching Partial Signatures,,Xianzhi Du;David Doermann;Wael Abd-Almageed;,University of Maryland;University of Southern California;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Du_A_Graphical_Model_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Du_A_Graphical_Model_2015_CVPR_paper.pdf,,
21,A Large-Scale Car Dataset for Fine-Grained Categorization and Verification,,Linjie Yang;Ping Luo;Chen Change Loy;Xiaoou Tang;,Chinese University of Hong Kong;Chinese Academy of Sciences;,China;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Yang_A_Large-Scale_Car_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Yang_A_Large-Scale_Car_2015_CVPR_paper.pdf,,
22,A Light Transport Model for Mitigating Multipath Interference in Time-of-Flight Sensors,,Nikhil Naik;Achuta Kadambi;Christoph Rhemann;Shahram Izadi;Ramesh Raskar;Sing Bing Kang;,Massachusetts Institute of Technology;Microsoft;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Naik_A_Light_Transport_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Naik_A_Light_Transport_2015_CVPR_paper.pdf,,
23,A Linear Least-Squares Solution to Elastic Shape-From-Template,,Abed Malti;Adrien Bartoli;Richard Hartley;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Malti_A_Linear_Least-Squares_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Malti_A_Linear_Least-Squares_2015_CVPR_paper.pdf,,
24,A Low-Dimensional Step Pattern Analysis Algorithm With Application to Multimodal Retinal Image Registration,,Jimmy Addison Lee;Jun Cheng;Beng Hai Lee;Ee Ping Ong;Guozhen Xu;Damon Wing Kee Wong;Jiang Liu;Augustinus Laude;Tock Han Lim;,;National Healthcare Group;,;Singapore;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Lee_A_Low-Dimensional_Step_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Lee_A_Low-Dimensional_Step_2015_CVPR_paper.pdf,,
25,A Maximum Entropy Feature Descriptor for Age Invariant Face Recognition,,Dihong Gong;Zhifeng Li;Dacheng Tao;Jianzhuang Liu;Xuelong Li;,Chinese Academy of Sciences;University of Technology Sydney;Chinese University of Hong Kong;Huawei;Xi'an Institute of Optics and Precision Mechanics;,China;Australia;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Gong_A_Maximum_Entropy_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Gong_A_Maximum_Entropy_2015_CVPR_paper.pdf,,
26,A Metric Parametrization for Trifocal Tensors With Non-Colinear Pinholes,,Spyridon Leonardos;Roberto Tron;Kostas Daniilidis;,University of Pennsylvania;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Leonardos_A_Metric_Parametrization_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Leonardos_A_Metric_Parametrization_2015_CVPR_paper.pdf,,
27,"A Mixed Bag of Emotions: Model, Predict, and Transfer Emotion Distributions",,Kuan-Chuan Peng;Tsuhan Chen;Amir Sadovnik;Andrew C. Gallagher;,Cornell University;Lafayette College;Google;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2015/html/Peng_A_Mixed_Bag_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Peng_A_Mixed_Bag_2015_CVPR_paper.pdf,,
